month,seek
2020-02,62
2020-03,1178
2020-04,69750
2020-05,272666
2020-06,492108
2020-07,664754
2020-08,793358
2020-09,917819
2020-10,1045598
2020-11,1178477
2020-12,1298718
2021-01,1432721
2021-02,1569933
2021-03,1687492
2021-04,1825506
2021-05,1959123
2021-06,2097348
2021-07,2221137
2021-08,2352735
2021-09,2484853
2021-10,2611243
2021-11,2665823
2021-12,2681019
2022-01,2693979
2022-02,2706047
