month,seek
2020-02,62
2020-03,4079
2020-04,25402
2020-05,46274
2020-06,67455
2020-07,87672
2020-08,108436
2020-09,129176
2020-10,149497
2020-11,170725
2020-12,191688
2021-01,213299
2021-02,234862
2021-03,254367
2021-04,276026
2021-05,296998
2021-06,318501
2021-07,338927
2021-08,359877
2021-09,380990
2021-10,401458
2021-11,422562
2021-12,443029
2022-01,464362
