region_schema,region_parent,region_child,agerange,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-04-03,2020-04-18,2020-04-21,2020-05-14,2020-05-31,2020-10-11,2020-10-13,2020-10-14,2020-10-15,2020-10-22,2020-10-25,2020-10-26,2020-10-28,2020-10-30,2020-11-01,2020-11-05,2020-11-12,2020-11-15,2020-11-18,2020-11-20,2020-11-23,2020-11-24,2020-12-01,2020-12-13
admin_1,au,au-wa,,1,7,2,14,19,8,17,12,9,13,16,1,6,1,1,1,1,1,1,1,3,4,2,1,1,1,1,3,2,1,1,1,5,3,2,1
