month,seek
2020-03,62
2020-04,2710
2020-05,25079
2020-06,52346
2020-07,62405
2020-08,72326
2020-09,93045
2020-10,115945
2020-11,136663
2020-12,159562
2021-01,179236
2021-02,195640
2021-03,213135
2021-04,235002
2021-05,254696
2021-06,275555
2021-07,296570
2021-08,318872
2021-09,336561
2021-10,359997
2021-11,382317
2021-12,402405
2022-01,422493
2022-02,442581
