month,seek
2020-03,62
2020-04,2702
2020-05,24889
2020-06,51122
2020-07,60730
2020-08,70031
2020-09,89289
2020-10,110592
2020-11,129867
2020-12,151234
2021-01,169597
2021-02,185422
2021-03,202302
2021-04,223402
2021-05,242392
2021-06,262437
2021-07,282543
2021-08,303897
2021-09,320565
2021-10,343047
2021-11,364462
2021-12,383732
2022-01,403002
2022-02,422273
