region_schema,region_parent,region_child,agerange,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01
admin_1,kg,kg-b,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,8,8,8,9,9,10,12,13,14,14,18,18,18,19,23,24,24,24,24,24,25,25,25,25,25,27,25,25,26,27,27,28,28,29,29,29,29,29,30,30,31,32,32,32,32,32,33,35,36,36,36,36,39,40,40,40,41,43,44,44,46,48,51,64,68,77,90,108,127,139,152,162,172,193,213,229,257,291,334,355,421,460,513,940,1000,1034,1095,1153,1216,1266,1324,1354,1386,1411,1438,1488,1535,1558,1579,1613,1643,1685,1745,1792,1837,1874,1909,1936,1979,1998,2040,2053,2075,2094,2106,2165,2183,2199,2208,2227,2246,2267,2275,2296,2318,2334,2346,2362
admin_1,kg,kg-c,,0,0,0,0,0,0,0,1,1,,,3,3,4,5,5,6,6,6,7,7,9,9,17,18,21,27,28,28,28,28,28,30,32,32,34,38,42,43,44,46,52,52,61,61,61,70,72,72,74,78,81,85,141,142,143,148,152,156,156,159,205,208,209,210,213,214,217,218,225,236,237,263,266,269,275,275,275,276,283,291,294,301,303,309,312,325,331,344,355,366,395,409,447,509,552,585,607,642,666,727,750,793,836,872,1047,1278,1429,1494,1525,1550,1634,1685,1744,1848,1972,2068,2105,2192,2262,2336,2418,3443,3806,3898,4020,4196,4195,4335,4406,4495,4516,4552,4634,4715,4757,4790,4803,4836,4873,4918,4956,4984,5020,5051,5068,5089,5116,5131,5155,5179,5198,5219,5232,5272,5288,5300,5312,5320,5324,5332,5339,5351,5359,5370,5380,5382
admin_1,kg,kg-gb,,0,0,0,2,2,2,2,3,3,4,4,7,7,8,8,8,14,15,18,23,23,33,34,40,54,59,69,77,82,87,102,102,111,115,123,133,141,147,151,158,164,167,180,183,188,191,205,231,239,255,257,262,264,266,272,282,282,296,302,305,317,323,330,334,357,366,378,384,401,417,428,449,484,509,516,555,566,582,597,611,622,631,649,655,674,691,710,728,778,826,883,919,968,1016,1110,1166,1248,1342,1434,1547,1652,1770,1877,2015,2197,2392,2603,2833,2982,3144,3305,3534,3717,3867,4127,4441,4941,5206,5382,5554,5827,6127,6127,12833,13133,13456,13690,13987,14260,14517,14707,14861,15000,15118,15236,15457,15569,15681,15775,15889,16079,16241,16366,16490,16598,16682,16786,16874,16973,17046,17093,17139,17174,17214,17276,17311,17362,17395,17422,17437,17479,17511,17529,17559,17576,17594,17607
admin_1,kg,kg-j,,3,3,3,8,8,8,19,19,19,26,26,39,49,50,54,54,61,67,67,80,80,81,86,89,89,89,91,93,93,93,93,93,102,105,105,109,109,109,109,111,111,113,113,114,114,118,118,123,123,129,132,135,139,144,144,147,147,151,153,153,153,154,154,154,154,155,156,157,159,159,162,162,162,162,162,162,162,163,163,163,165,166,166,169,171,174,174,177,182,185,186,189,195,206,206,225,233,246,247,257,269,288,303,329,336,360,387,408,416,416,431,478,501,526,555,581,591,642,682,714,757,805,805,1821,1857,1964,2057,2214,2352,2443,2572,2642,2743,2858,2943,3045,3098,3177,3214,3284,3331,3375,3428,3506,3539,3576,3616,3644,3698,3737,3771,3798,3823,3847,3917,3966,4002,4029,4058,4097,4104,4120,4147,4178,4211,4222,4236
admin_1,kg,kg-n,,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,5,5,10,10,10,12,25,34,34,34,45,45,56,67,68,73,74,74,83,83,85,86,88,94,95,96,97,97,98,103,103,115,115,126,127,129,136,137,152,163,163,169,183,194,213,221,242,242,267,272,280,297,310,314,346,358,372,373,380,381,387,390,398,398,399,400,401,401,404,407,407,416,416,423,429,431,431,450,457,462,463,464,469,470,474,484,494,497,506,528,546,561,572,586,604,630,647,648,652,653,654,654,654,1146,1177,1182,1236,1271,1312,1334,1354,1378,1387,1423,1438,1451,1464,1480,1495,1507,1528,1541,1553,1562,1578,1587,1597,1610,1621,1629,1634,1644,1647,1650,1661,1670,1673,1673,1681,1684,1687,1690,1695,1698,1699,1700,1704,1705
admin_1,kg,kg-o,,0,0,3,3,3,5,12,12,12,25,25,25,25,30,28,30,30,35,35,80,86,96,97,97,116,119,128,128,130,131,135,140,147,147,150,151,154,157,157,159,160,160,161,163,166,167,169,169,169,169,172,172,175,178,180,180,181,181,182,183,183,189,195,197,201,203,204,206,207,211,213,217,217,217,218,219,219,6541,226,6964,233,7419,7651,7887,8129,246,8618,250,9120,9389,9669,267,274,10557,300,322,11579,11957,379,410,429,468,14552,15202,484,489,17184,17895,18651,530,20258,579,21992,22913,23861,647,25842,26896,28008,29173,30376,787,2114,34773,36646,38643,2374,2510,45245,2720,2778,2817,2882,57664,60423,63154,65951,3237,71630,3355,3419,3490,3564,3611,3658,93256,96479,99723,102983,3826,109584,3880,116257,119605,3951,3985,4010,133093,136472,4054,143249,4076,150034,4102,4114,160227,4127
admin_1,kg,kg-t,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,8,8,11,17,21,25,27,27,33,34,35,38,39,42,42,51,66,78,79,80,81,81,81,82,82,83,86,86,92,94,95,96,104,109,636,673,673,743,804,840,865,944,984,1011,1041,1065,1092,1114,1116,1124,1132,1149,1192,1228,1263,1270,1285,1290,1293,1300,1309,1323,1331,1338,1341,1347,1357,1365,1373,1378,1378,1382,1383,1387,1393,1399,1405,1407,1410
admin_1,kg,kg-y,,0,0,0,0,0,0,0,0,0,,0,0,0,2,2,2,2,2,2,3,3,3,3,4,4,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,18,18,18,18,22,22,25,25,27,29,31,33,33,33,33,35,50,60,60,62,74,76,81,95,111,129,129,139,164,181,200,221,234,258,275,301,307,322,337,368,382,412,418,1216,1310,1322,1476,1705,1843,1950,2072,2127,2199,2282,2439,2533,2615,2709,2807,2873,2914,2955,3000,3081,3122,3147,3168,3185,3222,3277,3333,3398,3445,3460,3484,3536,3560,3595,3611,3619,3631,3647,3665,3689,3702,3712,3726,3729
