region_schema,region_parent,region_child,agerange,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01
admin_1,kg,kg-b,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,2,1,1,0,4,0,0,1,4,1,0,0,0,0,1,0,0,0,0,2,-2,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,3,1,0,0,1,2,1,0,2,2,3,13,4,9,13,18,19,12,13,10,10,21,20,16,28,34,43,21,66,39,53,427,60,34,61,58,63,50,58,30,32,25,27,50,47,23,21,34,30,42,60,47,45,37,35,27,43,19,42,13,22,19,12,18,16,9,19,19,21,8,21,22,16,12,16
admin_1,kg,kg-c,,0,0,0,0,0,0,1,0,,,,0,1,1,0,1,0,0,1,0,2,0,8,1,3,6,1,0,0,0,0,2,2,0,2,4,4,1,1,2,6,0,9,0,0,9,2,0,2,4,3,4,56,1,1,5,4,4,0,3,46,3,1,1,3,1,3,1,7,11,1,26,3,3,6,0,0,1,7,8,3,7,2,6,3,13,6,13,11,11,29,14,38,62,43,33,22,35,24,61,23,43,43,36,175,231,151,65,31,25,84,51,59,104,124,96,37,87,70,74,82,1025,363,92,122,176,-1,140,71,89,21,36,82,81,42,33,13,33,37,45,38,28,36,31,17,21,27,15,24,24,19,21,13,16,12,12,8,4,8,7,12,8,11,10,2
admin_1,kg,kg-gb,,0,0,2,0,0,0,1,0,1,0,3,0,1,0,0,6,1,3,5,0,10,1,6,14,5,10,8,5,5,15,0,9,4,8,10,8,6,4,7,6,3,13,3,5,3,14,26,8,16,2,5,2,2,6,10,0,14,6,3,12,6,7,4,23,9,12,6,17,16,11,21,35,25,7,39,11,16,15,14,11,9,18,6,19,17,19,18,50,48,57,36,49,48,94,56,82,94,92,113,105,118,107,138,182,195,211,230,149,162,161,229,183,150,260,314,500,265,176,172,273,300,0,6706,300,323,234,297,273,257,190,154,139,118,118,221,112,112,94,114,190,162,125,124,108,84,104,88,99,73,47,46,35,40,35,51,33,27,15,42,32,18,30,17,18,13
admin_1,kg,kg-j,,0,0,5,0,0,11,0,0,7,0,13,10,1,4,0,7,6,0,13,0,1,5,3,0,0,2,2,0,0,0,0,9,3,0,4,0,0,0,2,0,2,0,1,0,4,0,5,0,6,3,3,4,5,0,3,0,4,2,0,0,1,0,0,0,1,1,1,2,0,3,0,0,0,0,0,0,1,0,0,2,1,0,3,2,3,0,3,5,3,1,3,6,11,0,19,8,13,1,10,12,19,15,26,7,24,27,21,8,0,15,47,23,25,29,26,10,51,40,32,43,48,0,1016,36,107,93,157,138,91,129,70,101,115,85,102,53,79,37,70,47,44,53,78,33,37,40,28,54,39,34,27,25,24,49,36,27,29,39,7,16,27,31,33,11,14
admin_1,kg,kg-n,,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,5,0,0,2,13,9,0,0,11,0,11,11,1,5,1,0,9,0,2,1,2,6,1,1,1,0,1,5,0,12,0,11,1,2,7,1,15,11,0,6,14,11,19,8,21,0,25,5,8,17,13,4,32,12,14,1,7,1,6,3,8,0,1,1,1,0,3,3,0,9,0,7,6,2,0,19,7,5,1,1,5,1,4,10,10,3,9,22,18,15,11,14,18,26,17,1,4,1,1,0,0,0,523,5,54,35,41,22,20,24,9,36,15,13,13,16,15,12,21,13,12,9,16,9,10,13,11,8,5,10,3,3,11,3,0,8,3,3,3,5,3,1,1,4,1
admin_1,kg,kg-o,,0,3,0,0,2,7,0,0,13,0,0,0,5,-2,2,0,5,0,45,6,10,1,0,19,3,9,0,2,1,4,5,7,0,3,1,3,3,0,2,1,0,1,2,3,1,2,0,0,0,3,0,3,3,2,0,1,0,1,1,0,6,6,2,4,2,1,2,1,4,2,4,0,0,1,1,6115,-6114,6532,212,-6731,7186,232,236,242,244,245,251,251,269,-9128,9695,294,-9964,14,10917,-10875,9,12027,453,-12402,39,14084,-14069,1,16025,-16014,14,18142,-18121,19728,856,-20528,28,20,24199,-24166,26,6,28474,1203,-29589,1327,32659,1873,-34382,38488,2209,-40360,119,47287,-47190,52177,-52062,74,81,95,65585,-65451,39,64,71,74,47,47,89598,3223,-92720,99224,-99157,28,109066,-109027,115712,34,25,129083,3379,-132418,12,10,145958,3396,-149316,156113,-156100
admin_1,kg,kg-t,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,3,6,4,4,2,0,6,1,1,3,1,3,0,9,15,12,1,1,1,0,0,1,0,1,3,0,6,2,1,1,8,5,0,564,0,70,61,36,25,79,40,27,30,24,27,22,2,8,8,17,43,36,35,7,15,5,3,7,9,14,8,7,3,6,8,8,5,0,4,1,4,6,6,6,2,3
admin_1,kg,kg-y,,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,3,0,2,2,2,2,0,0,0,2,15,10,0,2,12,2,5,14,16,18,0,10,25,17,19,21,13,24,17,26,6,15,15,31,14,30,6,0,892,12,154,229,138,107,122,55,72,83,157,94,82,94,98,66,41,41,45,81,41,25,21,17,37,55,56,65,47,15,24,24,35,16,8,12,16,18,24,13,10,14,3
