month,seek
2020-07,62
2020-08,16002
2020-09,54083
2020-10,88534
2020-11,126726
2020-12,156299
2021-01,193373
2021-02,229385
2021-03,256801
2021-04,289230
2021-05,321678
2021-06,357870
2021-07,384096
2021-08,401582
2021-12,429093
2022-01,430348
