month,seek
2020-01,62
2020-02,1217
2020-03,13223
2020-04,760202
2020-05,3531383
2020-06,6756618
2020-07,9994120
2020-08,13433549
2020-09,16910403
2020-10,20288327
2020-11,23795987
2020-12,27212908
2021-01,30752836
2021-02,34287053
2021-03,37458697
2021-04,40961254
2021-05,44353075
2021-06,47845933
2021-07,51216997
2021-08,54709427
2021-09,58231837
2021-10,61648060
2021-11,65163932
2021-12,68565739
2022-01,72090461
