month,seek
2020-03,62
2020-04,16158
2020-05,32958
2020-06,50092
2020-07,66622
2020-08,83816
2020-09,100950
2020-10,117658
2020-11,135315
2020-12,152507
2021-01,170429
2021-02,188059
2021-03,203804
2021-04,221352
2021-05,238711
2021-06,256754
2021-07,274047
2021-08,291841
2021-09,309852
2021-10,327269
2021-11,345280
2021-12,362828
2022-01,380697
