month,seek
2020-03,62
2020-04,15577
2020-05,31755
2020-06,48618
2020-07,64938
2020-08,81802
2020-09,98666
2020-10,114986
2020-11,131851
2020-12,148267
2021-01,165376
2021-02,182665
2021-03,198317
2021-04,215648
2021-05,232448
2021-06,249872
2021-07,266761
2021-08,284214
2021-09,301667
2021-10,318557
2021-11,336010
2021-12,352900
2022-01,370353
2022-02,387806
