region_schema,region_parent,region_child,agerange,2020-02-28,2020-03-15,2020-03-16,2020-03-17,2020-03-19,2020-03-20,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-05-01,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-14,2020-06-15,2020-06-16,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-10,2020-08-13,2020-08-14,2020-08-16,2020-08-17,2020-08-18,2020-08-23,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-21,2020-09-22,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-17,2020-10-18,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-11-01,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-29,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-19,2020-12-22,2020-12-27,2020-12-28,2020-12-29,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-06,2021-02-07,2021-02-09,2021-02-10,2021-02-11,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-20,2021-02-21,2021-02-22,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-04-05,2021-04-07,2021-04-09,2021-04-11,2021-04-12,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-27,2021-05-03,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20
admin_0,,af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7140,,,,,,,,,,,8730,,,,,,,,,,9440,,,,,,,,,,,,9895,,,,,,10392,,,,,,,,10741,,,,,,,,,,11282,,,,,,,,,,,11463,,,,,,,,,,,,11827,,,,,,,,,,,,12362,,,,,,,,,,,12703,,,,,,,,,,,13491,,,,,,,,,,,,,,,14837,,,,,,,,,,,,,,,,,,16550,,,,,,,,,,,,,,,,,,,,16925,,,,,,,,,,,17498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18523,,,,,,,,,,,,,,,19705,,
admin_0,,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,1085,,,,,,,,,,,1571,,,,,,,,,,,2211,,,,,,,,,,,2979,,,,,,,,,,,,,,,4947,,,,,,,,,5990,,,,,,,,,,,,7029,,,,,,,,,,,,8191,,,,,,,,,,,,10259,,,,,,,,,,,13153,,,,,,,,,,17449,,,,,,,,,,,,,,,,,26000,,,,,,,,,31004,,,,,,,,,,,,,,35351,,,,,,,,,,,,,41076,,,,,,,,,,,,48802,,,,,,,,,,,56124,,,,,,,,,,,,61369,,,,,,,,,,,,,,,67441,,,,,,,,,,,,,,,68657,,,
admin_0,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,,,,,,1485,,,,,1938,,,,,2406,,,,,3041,,,,,,,3969,,,,,,,6162,,,,,,8257,,,,,,,11283,,,,,,,,,21136,,,,,,,,,,,,41055,,,,,,,,,,64376,,,,,,,,,,,,104665,,,,,,,,,,,,,,,214738,,,,,,,,,,,,294556,,,,,,,354714,,,,,,,,,,,,,,458222,,,,,,,,,,543914,,,,,,,,,,,,,636617,,,,,,,,,,,,701246,,,,,,,,,,,,,751073,,,,,,,,,,,,821824,,,,,,,,,,,,893765,,,,,,,,,,,,,957553,,,,,,,,,,,,,1011043,,,,,,,,,,1051663,,,,,,,,,,,,,,,1106017,,,,,,,,,,,,,1351209,,,,,,,,,,,,,,1661818,,,
admin_0,,at,,,,,,,1048,,,,,,3552,,,,5082,,5591,,,,,6360,,,,,7053,,,7415,,,,7562,,,,,7810,,,,,7948,,,,,8110,,,,,,,8297,,,,,,,8422,,,,,,,8519,,,,,,8620,,,,,,,,,8837,,,,,,,,,,,,,,,,,,,,,9881,,,,,,,,,,,10713,,,,,,11650,,,,,,,,13450,,,,,,,,,,16461,,,,,,,,,,,21411,,,,,,,,,,,,,,27726,,,,,,,,,,,42996,,,,,,,,,,,,,90202,,,,,,,,,,,,140725,,,,,,,,,,,,166220,,,,,,,,,,,,,,191173,,,,,,,,,,,,203596,,,,,,,,,,,,212985,,,,,,,,,,,,223547,,,,,,,,,,,,,238484,,,,,,,,,,253773,,,,,,,,,,,,,,,,303224,,,,,,,,,,,,,,,,322268
admin_0,,au,,,,,,,359,,,,1123,,1450,,,,2097,,2487,,,,2741,,,,,,,2979,,,,,,3280,,,,,3334,,,,,3366,,,,,3439,,,,,,,3484,,,,,,3494,,,,,,,,3529,,,,,,3601,,,,,,,,,3699,,,,,,,,,,,4198,,,,,,,,,,,,6180,,,,,,,,,,9086,,,,,,,,,,,,,,,,,13486,,,,,,,,,13741,,,,,,,,,,,13872,,,,,,,,,,,14031,,,,,,,,,,,14066,,,,,,,,,,,,14139,,,,,,,,,,14213,,,,,,,,,,,,,,,14301,,,,,,,,,,,,,,13841,,,,,,,,,,,14609,,,,,,,,,,,,,14650,,,,,,,,,,,,14678,,,,,,,,,,,,14707,,,,,,,,,,,,14750,,,,,,,,,,,,,,,14893,,,,,,,,,,,,,,15031,,
admin_0,,az,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,,,,1535,,,,,,,2005,,,2510,,,,,,2694,,,,,,,,,,,4423,,,,,,,7132,,,,,,,,,10404,,,,,,,,,,,,,,15061,,,,16663,,,,,,,,,,,,,,,,,,,,,,19356,,,,,,,,,,20158,,,,,,,,,,,20940,,,,,,,,,,,,21664,,,,,,,,,,,26039,,,,,,,,,,,33687,,,37917,,,,,,,,,,,,,,,,,,,,,,,,,69954,,,,115944,,,,,,,,,,,,,,,,122336,,,,,,,,,,,,,,,,,,,,124752,,,,,,,,,,,,,,,,,,,,,,,,,121003,,,,,,,,,,,,,,,,,,,,,,,,,,164117,,,,,,,,,,,,,
admin_0,,ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,,,,,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,,,,,,,,,,,,,,,,,,1522,,,,,,,,,,2434,,,,,,,,,,,,,,,,,,,,,,,,,6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680,,,,,,,,,,,,24917,,,,,,,,,,,,,,,,32362,,,,,,,,,,35323,,,,,,,,,,,,,,36926,,,,,,,,,,,,,37613,,,,,,,,,,,39401,,,,,,,,,,,,41785,,,,,,,,,,,,46357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_0,,bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,,,,,,,,,,,,,,,,,,,,,,1459,,,,,,,,,,,,,1639,,,,,1788,,,,,,,,,,,,,,,,,,,1991,,,,,,,,
admin_0,,bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,,,,,2068,,,,,3497,,,,,,5703,,,,,,8039,,,,,,,,,,,,,,15991,,,,,,20786,,,,,,,,33578,,,,,,,,,,,,48029,,,,,,,,,,60161,,,,,,,,,,,70210,,,,,,80952,,,,,,,,,,,,,,,,,,98406,,,,,,,,,,,104561,,,,,,,,,,,,110124,,,,,,,,,,,115656,,,,,,,,,,,,,122357,,,,,,,,,,130430,,,,,,,,,,,,,,142776,,,,,,,,,,,,,149646,,,,,,,,,,,,,,153215,,,,,,,,,,,,155319,,,,,,,,,,,,157016,,,,,,,,,,,,158572,,,,,,,,,,,,162159,,,,,,,,,,,,,,,208495,,,,,,,,,,,,,,,226449,,
admin_0,,be,,,,,,,,,,,2439,,3631,,,7270,,8976,,,,12222,,,,,,17978,,,,,,,25128,,,,,,30045,,,,,31910,,,,33761,,,,,,,35163,,,,,,36169,,,,,,,,36861,,,,,,,37288,,,,,38097,,,,,,,,,,,,,38781,,,,,,,,,,,,39835,,,,,,,,,,,42943,,,,,,,,,,,,,50327,,,,,,54920,,,,,,,,,,,,,,,,,66580,,,,,,,,,,,91632,,,,,,,,,,,,,181288,,,,,,,,,,276172,,,,,,,,,,,308703,,,,,,,,,,,,,,,336708,,,,,,,,,,,,,359968,,,,,,,,,,,374932,,,,,,,,,,,,,,393227,,,,,,,,,,,406516,,,,,,,,,,,,,424715,,,,,,,,,,,,444416,,,,,,,,,,,,,,,514153,,,,,,,,,,,,,,,555955,,
