month,seek
2020-01,62
2020-02,89
2020-03,494
2020-04,4735
2020-05,13422
2020-06,22377
2020-07,31038
2020-08,40012
2020-09,49026
2020-10,57713
2020-11,66667
2020-12,75318
2021-01,84251
2021-02,93196
2021-03,101261
2021-04,110190
2021-05,118843
2021-06,127786
2021-07,136435
2021-08,145371
2021-09,154323
