date,region_schema,region_parent,region_child,agerange,value
2020-05-09,admin_1,au,au-wa,,303
2020-05-09,admin_1,au,au-wa,00-09,3
2020-05-09,admin_1,au,au-wa,10-19,4
2020-05-09,admin_1,au,au-wa,20-29,48
2020-05-09,admin_1,au,au-wa,30-39,63
2020-05-09,admin_1,au,au-wa,40-49,34
2020-05-09,admin_1,au,au-wa,50-59,39
2020-05-09,admin_1,au,au-wa,60-69,52
2020-05-09,admin_1,au,au-wa,70-79,52
2020-05-09,admin_1,au,au-wa,80+,8
2020-05-10,admin_1,au,au-wa,,303
2020-05-10,admin_1,au,au-wa,00-09,3
2020-05-10,admin_1,au,au-wa,10-19,4
2020-05-10,admin_1,au,au-wa,20-29,48
2020-05-10,admin_1,au,au-wa,30-39,63
2020-05-10,admin_1,au,au-wa,40-49,34
2020-05-10,admin_1,au,au-wa,50-59,39
2020-05-10,admin_1,au,au-wa,60-69,52
2020-05-10,admin_1,au,au-wa,70-79,52
2020-05-10,admin_1,au,au-wa,80+,8
2020-05-11,admin_1,au,au-wa,,303
2020-05-11,admin_1,au,au-wa,00-09,3
2020-05-11,admin_1,au,au-wa,10-19,4
2020-05-11,admin_1,au,au-wa,20-29,48
2020-05-11,admin_1,au,au-wa,30-39,63
2020-05-11,admin_1,au,au-wa,40-49,34
2020-05-11,admin_1,au,au-wa,50-59,39
2020-05-11,admin_1,au,au-wa,60-69,52
2020-05-11,admin_1,au,au-wa,70-79,52
2020-05-11,admin_1,au,au-wa,80+,8
2020-05-12,admin_1,au,au-wa,,304
2020-05-12,admin_1,au,au-wa,00-09,3
2020-05-12,admin_1,au,au-wa,10-19,4
2020-05-12,admin_1,au,au-wa,20-29,48
2020-05-12,admin_1,au,au-wa,30-39,63
2020-05-12,admin_1,au,au-wa,40-49,35
2020-05-12,admin_1,au,au-wa,50-59,39
2020-05-12,admin_1,au,au-wa,60-69,52
2020-05-12,admin_1,au,au-wa,70-79,52
2020-05-12,admin_1,au,au-wa,80+,8
2020-05-13,admin_1,au,au-wa,,304
2020-05-13,admin_1,au,au-wa,00-09,3
2020-05-13,admin_1,au,au-wa,10-19,4
2020-05-13,admin_1,au,au-wa,20-29,48
2020-05-13,admin_1,au,au-wa,30-39,63
2020-05-13,admin_1,au,au-wa,40-49,35
2020-05-13,admin_1,au,au-wa,50-59,39
2020-05-13,admin_1,au,au-wa,60-69,52
2020-05-13,admin_1,au,au-wa,70-79,52
2020-05-13,admin_1,au,au-wa,80+,8
2020-05-14,admin_1,au,au-wa,,304
2020-05-14,admin_1,au,au-wa,00-09,3
2020-05-14,admin_1,au,au-wa,10-19,4
2020-05-14,admin_1,au,au-wa,20-29,48
2020-05-14,admin_1,au,au-wa,30-39,63
2020-05-14,admin_1,au,au-wa,40-49,35
2020-05-14,admin_1,au,au-wa,50-59,39
2020-05-14,admin_1,au,au-wa,60-69,52
2020-05-14,admin_1,au,au-wa,70-79,52
2020-05-14,admin_1,au,au-wa,80+,8
2020-05-15,admin_1,au,au-wa,,304
2020-05-15,admin_1,au,au-wa,00-09,3
2020-05-15,admin_1,au,au-wa,10-19,4
2020-05-15,admin_1,au,au-wa,20-29,48
2020-05-15,admin_1,au,au-wa,30-39,63
2020-05-15,admin_1,au,au-wa,40-49,35
2020-05-15,admin_1,au,au-wa,50-59,39
2020-05-15,admin_1,au,au-wa,60-69,52
2020-05-15,admin_1,au,au-wa,70-79,52
2020-05-15,admin_1,au,au-wa,80+,8
