date,region_schema,region_parent,region_child,agerange,value
2020-04-04,lga,au-wa,albany,,6
2020-04-04,lga,au-wa,armadale,,8
2020-04-04,lga,au-wa,augusta-margaret river,,2
2020-04-04,lga,au-wa,bassendean,,2
2020-04-04,lga,au-wa,bayswater,,14
2020-04-04,lga,au-wa,belmont,,2
2020-04-04,lga,au-wa,bridgetown-greenbushes,,1
2020-04-04,lga,au-wa,broome,,8
2020-04-04,lga,au-wa,bunbury,,1
2020-04-04,lga,au-wa,busselton,,4
2020-04-04,lga,au-wa,cambridge,,3
2020-04-04,lga,au-wa,canning,,10
2020-04-04,lga,au-wa,carnarvon,,1
2020-04-04,lga,au-wa,claremont,,5
2020-04-04,lga,au-wa,cockburn,,16
2020-04-04,lga,au-wa,cottesloe,,5
2020-04-04,lga,au-wa,dardanup,,2
2020-04-04,lga,au-wa,dumbleyung,,1
2020-04-04,lga,au-wa,east fremantle,,3
2020-04-04,lga,au-wa,fremantle,,6
2020-04-04,lga,au-wa,gingin,,1
2020-04-04,lga,au-wa,goomalling,,1
2020-04-04,lga,au-wa,gosnells,,7
2020-04-04,lga,au-wa,greater geraldton,,2
2020-04-04,lga,au-wa,harvey,,1
2020-04-04,lga,au-wa,joondalup,,32
2020-04-04,lga,au-wa,kalamunda,,7
2020-04-04,lga,au-wa,kalgoorlie-boulder,,3
2020-04-04,lga,au-wa,karratha,,2
2020-04-04,lga,au-wa,kwinana,,3
2020-04-04,lga,au-wa,mandurah,,24
2020-04-04,lga,au-wa,melville,,20
2020-04-04,lga,au-wa,mosman park,,4
2020-04-04,lga,au-wa,mundaring,,8
2020-04-04,lga,au-wa,nedlands,,8
2020-04-04,lga,au-wa,peppermint grove,,1
2020-04-04,lga,au-wa,perth,,9
2020-04-04,lga,au-wa,rockingham,,18
2020-04-04,lga,au-wa,serpentine-jarrahdale,,4
2020-04-04,lga,au-wa,south perth,,7
2020-04-04,lga,au-wa,stirling,,32
2020-04-04,lga,au-wa,subiaco,,4
2020-04-04,lga,au-wa,swan,,10
2020-04-04,lga,au-wa,toodyay,,2
2020-04-04,lga,au-wa,victoria park,,5
2020-04-04,lga,au-wa,vincent,,3
2020-04-04,lga,au-wa,wanneroo,,30
2020-04-04,lga,au-wa,wyndham-east kimberley,,2
2020-04-05,lga,au-wa,albany,,6
2020-04-05,lga,au-wa,armadale,,7
