month,seek
2020-01,62
2020-02,1790
2020-03,10142
2020-04,19070
2020-05,27710
2020-06,36638
2020-07,45280
2020-08,54212
2020-09,63188
2020-10,71836
2020-11,80764
2020-12,89404
2021-01,98332
2021-02,107260
2021-03,115324
2021-04,124252
2021-05,132892
2021-06,141820
2021-07,150460
2021-08,159388
2021-09,168316
2021-10,176981
2021-11,185958
2021-12,194617
2022-01,203558
