date,region_schema,region_parent,region_child,agerange,value
2020-03-22,admin_1,au-nsw,au-nsw,,1
2020-04-29,admin_1,au-nsw,au-nsw,,1
2020-05-05,admin_1,au-nsw,au-nsw,,2
2020-05-07,admin_1,au-nsw,au-nsw,,2
2020-05-08,admin_1,au-nsw,au-nsw,,1
2020-07-17,admin_1,au-nsw,au-nsw,,1
2020-07-29,admin_1,au-nsw,au-nsw,,2
2020-07-30,admin_1,au-nsw,au-nsw,,2
2020-08-03,admin_1,au-nsw,au-nsw,,3
2020-12-02,admin_1,au-nsw,au-nsw,,1
2020-12-16,admin_1,au-nsw,au-nsw,,3
2020-12-17,admin_1,au-nsw,au-nsw,,18
2020-12-18,admin_1,au-nsw,au-nsw,,1
2020-12-19,admin_1,au-nsw,au-nsw,,2
2020-12-20,admin_1,au-nsw,au-nsw,,4
2020-12-21,admin_1,au-nsw,au-nsw,,3
2020-12-23,admin_1,au-nsw,au-nsw,,5
2020-12-24,admin_1,au-nsw,au-nsw,,7
2020-12-25,admin_1,au-nsw,au-nsw,,8
2020-12-26,admin_1,au-nsw,au-nsw,,9
2020-12-28,admin_1,au-nsw,au-nsw,,9
2020-12-29,admin_1,au-nsw,au-nsw,,11
2020-12-30,admin_1,au-nsw,au-nsw,,10
2020-12-31,admin_1,au-nsw,au-nsw,,11
2021-01-01,admin_1,au-nsw,au-nsw,,13
2021-01-02,admin_1,au-nsw,au-nsw,,13
2021-01-03,admin_1,au-nsw,au-nsw,,10
2021-01-05,admin_1,au-nsw,au-nsw,,11
2021-01-07,admin_1,au-nsw,au-nsw,,11
2021-01-10,admin_1,au-nsw,au-nsw,,12
2021-01-15,admin_1,au-nsw,au-nsw,,14
2021-01-16,admin_1,au-nsw,au-nsw,,19
2021-03-13,admin_1,au-nsw,au-nsw,,1
2021-06-16,admin_1,au-nsw,au-nsw,,1
2021-06-17,admin_1,au-nsw,au-nsw,,2
2021-06-20,admin_1,au-nsw,au-nsw,,3
2021-06-22,admin_1,au-nsw,au-nsw,,2
2021-06-25,admin_1,au-nsw,au-nsw,,5
2021-06-27,admin_1,au-nsw,au-nsw,,4
2021-06-29,admin_1,au-nsw,au-nsw,,9
2021-06-30,admin_1,au-nsw,au-nsw,,12
2021-07-01,admin_1,au-nsw,au-nsw,,15
2021-07-02,admin_1,au-nsw,au-nsw,,18
2021-07-03,admin_1,au-nsw,au-nsw,,20
2021-07-04,admin_1,au-nsw,au-nsw,,21
2021-07-05,admin_1,au-nsw,au-nsw,,20
2021-07-06,admin_1,au-nsw,au-nsw,,28
2021-07-07,admin_1,au-nsw,au-nsw,,40
2021-07-08,admin_1,au-nsw,au-nsw,,33
2021-07-09,admin_1,au-nsw,au-nsw,,44
2021-07-10,admin_1,au-nsw,au-nsw,,66
2021-07-11,admin_1,au-nsw,au-nsw,,109
2021-07-12,admin_1,au-nsw,au-nsw,,118
2021-07-13,admin_1,au-nsw,au-nsw,,138
2021-07-14,admin_1,au-nsw,au-nsw,,149
2021-07-15,admin_1,au-nsw,au-nsw,,169
2021-07-16,admin_1,au-nsw,au-nsw,,212
2021-07-17,admin_1,au-nsw,au-nsw,,224
