month,seek
2020-04,62
2020-05,14953
2020-06,39230
2020-07,59793
2020-08,80754
2020-09,101729
2020-10,121413
2020-11,140402
2020-12,153548
2021-01,174741
2021-02,190825
2021-03,203974
2021-04,223724
2021-05,242030
2021-06,262497
2021-07,282218
2021-08,292451
2022-01,307839
