region_schema,region_parent,region_child,agerange,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27
admin_1,za,za-ec,,2896,2903,2932,2956,2968,2979,2986,2998,3007,3012,3019,3035,3043,3047,3051,3055,3055,3058,3063,3067,3070,3079,3084,3086,3093,3098,3103,3110,3113,3121,3124,3124,3127,3128,3128,3140,3144,3145,3163,3186,3225,3283,3300,3331,3375,3397,3411,3421,3430,3497,3508,3513,3524,3536,3552,3560,3570
admin_1,za,za-fs,,709,716,731,739,757,776,785,792,798,806,810,812,817,817,838,838,838,838,838,838,838,838,838,838,838,838,838,838,1016,1021,1028,1042,1051,1059,1059,1073,1073,1084,1090,1093,1128,1166,1209,1237,1251,1270,1291,1301,1301,1361,1402,1451,1467,1475,1478,1478,1490
admin_1,za,za-gt,,3592,3631,3680,3730,3773,3789,3813,3818,3833,3860,3881,3900,3912,3918,3921,3933,3947,3960,4022,4027,4030,4039,4084,4095,4153,4158,4201,4203,4205,4233,4244,4252,4260,4262,4299,4304,4332,4373,4386,4414,4444,4450,4461,4492,4527,4597,4601,4618,4618,4673,4679,4693,4696,4701,4703,4707,4711
admin_1,za,za-lp,,202,202,202,202,214,214,214,257,257,257,258,258,258,258,258,325,325,344,344,362,362,362,362,384,384,386,386,386,386,391,391,391,391,391,391,391,391,415,421,425,425,425,425,430,430,435,435,435,435,440,440,440,451,451,451,451,451
admin_1,za,za-mp,,341,351,351,378,378,378,416,416,416,416,442,466,466,466,466,485,496,496,496,496,496,496,496,509,509,509,520,520,520,520,520,561,561,561,561,566,566,577,581,581,585,585,585,589,589,589,589,590,590,592,592,594,594,594,594,598,601
admin_1,za,za-nc,,129,129,134,134,145,145,145,145,150,150,150,165,165,165,165,176,182,182,184,184,184,184,189,189,189,197,197,197,197,207,207,214,221,221,221,221,221,228,228,232,232,232,232,237,237,237,248,248,248,256,256,256,256,256,256,256,256
admin_1,za,za-nl,,2139,2152,2164,2203,2218,2263,2294,2319,2346,2356,2373,2392,2403,2407,2409,2425,2449,2469,2478,2530,2531,2532,2586,2604,2612,2617,2621,2626,2627,2638,2675,2724,2732,2743,2743,2743,2778,2820,2925,2990,3000,3004,3006,3056,3073,3111,3122,3122,3176,3148,3160,3177,3183,3190,3191,3192,3197
admin_1,za,za-nw,,248,266,266,275,275,275,275,285,285,295,310,310,310,310,325,325,325,325,325,325,325,341,341,350,350,350,350,355,355,363,363,370,370,370,370,370,375,375,375,382,382,382,385,385,393,393,393,393,393,393,403,403,403,418,418,434,434
admin_1,za,za-wc,,3893,3913,3929,3946,3950,3960,3961,3974,3994,4016,4022,4040,4053,4059,4066,4079,4088,4100,4107,4111,4117,4121,4138,4151,4155,4159,4160,4163,4167,4173,4182,4188,4196,4203,4204,4208,4223,4231,4239,4244,4252,4253,4260,4271,4276,4280,4280,4280,4288,4296,4301,4316,4317,4323,4325,4332,4343
