region_schema,region_parent,region_child,agerange,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-19,2020-10-20,2020-10-21,2020-10-22
admin_1,za,za-ec,,80614,80614,81373,81373,81373,81373,81373,82233,82233,82233,82233,82233,82233,82842,82842,82842,82842,82842,82842,82842,83629,83629,83629,83629,84108,84108,84108,84108,84108,84108,84108,84574,84574,84574,84574,84574,85301,85301,85301,85301,85301,85301,85301,85301,86400,86400,86400,86400,86400,86927,86927,86927,86927,87746,87746,87746
admin_1,za,za-fs,,21174,22740,22829,23031,23047,23092,23180,24464,25999,26056,27129,27129,27129,27129,27129,27129,27516,27590,27606,27678,28452,28586,28759,28934,29019,29049,29093,29283,29445,29778,31288,31568,31602,31641,31949,33017,33019,33133,33638,34579,34808,34808,35271,35417,35537,35537,35537,35537,36098,36303,36452,36624,36659,39447,40576,40634
admin_1,za,za-gt,,175407,176513,178479,179631,180345,181299,182466,183789,184274,184538,185192,186731,187301,187987,188367,188987,189825,190279,190761,191198,191668,191923,192081,192447,192886,193153,193429,193701,193889,193991,194417,194935,195417,195729,195979,196169,196267,196638,196938,197194,197553,197712,198022,198291,198582,198876,199116,199352,199514,199656,200089,200353,204090,204722,205065,205216
admin_1,za,za-lp,,11488,11580,11639,11832,11961,12103,12398,12486,12486,12647,12647,12702,12782,12874,12952,12989,13141,13243,13313,13313,13413,13413,13511,13572,13630,13630,13756,13756,13790,13952,14050,14054,14235,14290,14326,14342,14493,14592,14592,14678,14717,14841,14987,15093,15093,15261,15326,15326,15383,15514,15609,15690,15759,15759,15890,15991
admin_1,za,za-mp,,21370,21370,21591,21994,22291,22563,22738,22939,23004,23046,23315,23475,23610,23766,23917,23917,24167,24289,24401,24469,24597,24653,24675,24813,24854,25049,25156,25281,25317,25338,25479,25615,25800,26024,25971,26019,26022,26160,26273,26374,26398,26492,26554,26554,26801,26882,26996,27040,27040,27098,27223,27338,27416,27633,27664,27684
admin_1,za,za-nc,,6381,6409,6640,6784,6887,6972,7003,7175,7420,7526,7551,7573,8717,8933,8956,9075,9447,9499,10196,10256,10412,10486,10516,10640,11320,11353,11541,11724,11844,12615,12959,12959,13225,13225,13441,13496,13740,13977,14562,14710,14750,14814,15122,15388,15479,16087,16190,16356,16479,16583,16694,16772,16847,16996,17099,17163
admin_1,za,za-nl,,93019,93814,94680,95011,95432,95653,95993,100384,100605,100766,101034,101797,101989,102318,102474,103437,105530,106344,106399,106540,107149,107282,107732,107777,107949,108004,108063,108684,108839,108966,108993,109604,109960,109960,110468,110499,110635,110673,110889,110916,110938,111284,111403,111509,111585,111708,111743,111831,111921,111953,111999,112064,112122,112236,112296,112420
admin_1,za,za-nw,,17008,17702,17993,18165,18437,18492,18636,18886,19388,20028,20028,20554,21033,21530,21530,21673,21673,21673,21673,22214,22762,22948,22948,23382,23829,23829,24101,24101,24526,24526,25003,25466,25800,25870,26384,26384,26540,26592,26592,26838,26946,27134,27272,27621,27621,27918,28215,28385,28553,28589,28589,28589,28589,28589,28727,28727
admin_1,za,za-wc,,93920,94500,96114,96114,96921,97057,97136,97637,98047,98047,98689,99010,99097,99176,99562,99886,100446,100664,100715,100779,101044,101275,101452,101650,101839,101896,101961,102266,102471,102642,102852,103043,103108,103165,103428,103612,103837,103978,103978,104191,104273,104471,104839,104907,105055,105096,105136,105347,105510,105678,105678,106079,106184,106440,106643,106979
