region_schema,region_parent,region_child,agerange,2020-01-01,2020-01-05,2020-01-07,2020-01-13,2020-01-17,2020-01-21,2020-01-23,2020-01-28,2020-02-01,2020-02-03,2020-02-04,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-02,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-28,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07
admin_0,,ar,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,,,,0,0,0,0,0,2,2,0,1,2,3,5,2,1,8,3,4,14,5,14,16,16,14,14,14,26,20,34,33,38,48,52,56,51,43,52,59,57,59,69,65,69,58,76,70,89,69,76,58,98,87,87,100,87,79,100,105,73,111,93,110,83,80,104,90,84,90,87,84,82,85,96,93,82,127,94,114,94,109,116,118,107,86,108,126,113,130,118,127,94,118,121,121,137,147,149,138,112,148,171,136,133,147,149,125,152,119,153,145,134,106,145,114,167,154,155,164,133,148,165,140,139,131,136,120,128,137,155,159,138,162,141,128,160,158,140,136,147,167,130,167,160,144,139,161,161,156,183,128,158,154,155,118,148,164,168,138,157,135,139,130,143,173,161,162,152,131,133,161,134,160,160,157,139,120,159,157,149,140,162,128,131,164,184,195,178,185,148,136,156,189,148,188,192,143,143,194,175,191,180,194,149,141,182,165,173,163,162,147,150,181,157,154,157,158,139,154,197,190,174,205,168,159,137,183,183,160,161,160,176,143,171,182,169,164,160,143,152,186,151,160,145,149,131,111,155,157,135,138,132,116,110,133,121,136,138,107,108,100,119,129,115,132,147,112,94,140,103,110,96,87,64,72,101,100,108,107,100,83,80,78,104,75,79,63,77,63,68,58,85,90,67,55,56,76,71,72,67,52,47,66,56,50,50,45,53,52,64,61,24,13,1,,,1,0,0,1,3,3,1,1,0,1,1,0,4,2,1,1,1,1,1,1,0,2,0,3,2,3,1,1,2,0,2,0,0,2,0,0,0,0,1,4,2,0,1,1,1,3,1,0,2,1,1,3,1,0,2,1,3,2,1,2,2,1,0,0,1,1,0,0,4,1,4,2,2,3,1,0,1,1,5,1,4,6,0,2,7,5,5,2,4,0,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,
admin_0,,br,,,1,,,,,1,,,,,,,,,1,,,,1,,,1,1,0,1,1,,1,1,3,2,0,0,2,2,1,1,3,4,4,1,7,8,19,14,15,29,38,52,95,107,103,112,131,178,185,221,242,275,265,261,287,340,289,308,319,286,262,356,318,324,318,314,290,323,368,448,428,456,452,457,380,482,552,645,641,642,557,594,682,673,697,703,714,679,651,724,790,794,706,760,697,679,819,898,817,807,771,750,739,852,863,908,869,856,786,822,852,821,824,859,800,779,738,869,821,862,849,813,804,776,888,918,932,841,907,851,804,874,932,899,943,940,878,728,936,890,885,839,968,822,846,946,949,962,958,928,907,838,1006,1002,966,980,937,874,846,991,973,943,957,1014,875,872,990,987,966,933,947,840,774,984,991,897,927,859,774,804,883,868,844,829,816,756,736,885,852,840,808,764,742,670,828,804,752,776,751,712,654,789,787,764,713,767,701,639,742,708,684,707,703,605,568,665,723,673,649,646,585,525,580,599,627,613,578,524,481,642,539,590,588,529,540,496,557,547,509,549,534,451,446,540,547,483,488,444,423,401,408,475,473,431,479,383,377,461,447,455,425,433,424,373,478,448,434,449,406,391,453,444,465,504,471,458,448,423,489,580,550,535,573,493,486,623,632,633,647,565,595,564,671,691,727,674,659,615,565,675,655,687,681,636,597,565,625,629,608,578,487,466,446,486,415,399,391,298,282,242,261,203,108,80,35,51,18,1,1,,,,,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
admin_0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,2,1,2,0,1,84,65,87,79,97,103,172,170,214,258,292,362,449,288,319,518,594,373,576,347,365,243,305,360,270,295,255,304,123,203,212,261,147,115,95,125,113,189,162,109,136,102,57,80,51,53,138,32,32,173,76,50,57,81,50,64,21,37,51,55,82,36,27,15,22,25,16,26,11,14,13,12,31,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
admin_0,,mx,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,2,1,2,5,3,6,5,11,4,7,16,14,15,14,14,15,20,17,14,16,33,56,38,27,24,37,36,35,53,45,50,56,51,61,60,67,76,91,65,80,58,70,84,85,72,80,77,83,67,78,79,76,76,79,77,91,117,93,112,94,118,80,98,106,98,100,90,90,95,85,116,90,108,118,104,125,75,122,125,119,135,118,97,106,126,127,124,106,126,105,118,164,132,101,138,120,110,89,124,138,135,126,138,104,119,132,136,104,124,118,113,107,130,158,114,129,159,128,128,128,126,155,126,155,111,125,150,129,138,121,127,98,95,139,103,125,113,147,126,75,118,113,119,110,114,100,82,109,121,94,93,97,93,70,106,79,98,97,81,96,72,91,101,84,68,95,97,63,93,76,85,81,88,79,85,90,70,81,83,78,57,58,84,68,58,75,82,71,44,69,74,75,63,54,54,54,59,76,62,78,69,51,65,68,87,82,63,66,70,77,94,76,92,82,94,70,67,99,93,76,79,83,69,73,78,70,69,78,68,70,50,67,82,87,86,93,58,60,89,83,73,83,68,58,66,54,64,63,86,65,88,73,82,80,78,72,73,76,61,74,67,61,62,63,54,54,64,66,59,69,73,58,57,71,70,43,46,53,44,48,45,50,38,28,11,9,0,0,,,,,,9,9,1,1,5,5,5,5,5,2,7,7,7,7,7,7,7,7,7,7,7,1,10,9,8,2,2,6,5,4,13,2,4,2,2,4,16,4,6,3,5,5,5,6,5,5,5,1,3,5,3,6,6,1,3,3,1,1,2,2,1,2,2,4,4,3,3,1,4,5,1,1,1,1,2,5,4,2,4,20,2,1,1,2,3,4,5,2,1,4,2,1,5,1,1,3,2,5,7,3,5,1,1,1,2,3,3,4,3,1,1,2,3,1,1,2,2,1,1,1,1,1,3,3,3,3,3,3
admin_0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2,1,1,1,3,6,4,5,7,10,6,8,11,14,16,10,12,7,6,9,7,4,4,5,3,4,1,2,2,2,2,2,1,0,2,4,3,1,2,3,0,1,3,3,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
admin_0,,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,2,1,0,2,6,5,5,3,15,8,17,13,27,37,32,31,40,29,28,41,29,34,48,47,39,36,44,44,45,47,36,36,45,36,43,41,32,33,39,29,33,28,34,49,27,46,28,26,28,32,25,33,15,28,27,25,20,26,28,26,14,17,15,16,19,15,21,18,20,23,13,14,13,15,16,17,28,14,15,19,13,19,14,20,15,18,16,20,20,14,16,16,9,12,12,14,12,13,9,13,13,8,6,12,15,7,6,10,5,5,8,4,5,6,10,3,1,5,2,2,1,2,2,2,3,3,2,0,4,3,0,2,3,5,1,1,1,0,1,1,0,2,0,1,3,4,1,1,3,2,2,5,2,1,3,2,4,0,2,1,1,2,2,1,0,1,1,3,1,1,1,0,0,1,0,1,3,3,0,1,0,0,0,1,0,2,4,1,1,2,1,0,1,2,0,0,2,3,2,1,0,0,3,0,4,3,0,3,1,5,2,3,3,3,5,1,3,3,4,1,2,1,5,4,2,4,9,7,4,7,5,10,12,6,10,7,9,20,14,13,12,17,16,16,12,9,18,13,30,21,18,22,24,20,22,16,19,29,24,29,24,28,15,22,27,22,20,41,23,18,18,25,27,20,22,32,25,17,22,28,31,24,27,29,22,23,29,32,16,17,23,33,28,34,22,,,,,22,22,13,13,13,7,7,7,7,13,11,12,14,14,14,14,19,11,9,9,9,9,8,7,7,7,7,5,5,5,10,8,5,5,7,7,7,9,4,5,5,5,7,5,7,7,7,7,8,8,10,10,10,10,14,15,9,12,12,12,12,15,10,19,11,11,11,11,12,7,21,21,21,21,21,13,14,12,12,16,16,16,16,16,14,16,13,15,15,15,15,13,11,15,12,12,12,12,6,13,10,9,14,13,1,1,1,1,9,4,6,1,1,1,1,4,8,7,7,7,7,7,7,7,2,1,1,1
admin_1,ar,ar-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1,,1,2,1,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,1,0,0,2,1,3,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,1,0,1,1,0,0,0,2,0,2,1,0,1,0,1,0,1,1,2,1,1,2,2,2,0,0,0,0,1,0,2,0,3,1,2,3,2,3,1,0,0,1,1,3,2,1,1,0,0,1,2,2,1,0,2,1,1,1,2,3,1,5,1,1,2,1,3,1,1,5,4,3,3,1,4,4,3,1,5,3,2,6,2,3,2,9,2,2,3,7,3,6,7,3,9,2,3,4,5,5,9,7,9,8,6,5,3,7,7,6,11,4,3,13,11,11,8,10,10,10,10,15,13,12,11,12,7,8,12,8,12,7,3,4,5,11,9,8,4,9,4,3,7,7,9,6,5,3,4,12,5,4,4,7,3,8,4,5,5,3,5,3,4,5,2,6,3,0,3,4,2,2,1,1,3,2,1,6,3,4,3,2,2,3,3,2,0,0,1,1,3,5,2,6,3,3,1,4,1,1,2,1,1,1,1,0,1,3,1,1,0,2,2,1,2,0,0,0,1,0,1,1,0,2,1,2,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
admin_1,ar,ar-b,,,,0,,0,,,,0,0,,0,0,,,0,1,0,,,,,,0,,,,,,0,0,0,,1,0,1,0,1,1,0,1,2,0,2,6,1,4,4,3,6,6,6,10,7,16,14,12,21,19,25,18,19,23,23,22,25,34,33,33,24,28,35,39,31,39,30,36,43,41,42,50,37,47,46,35,50,42,45,43,47,44,45,44,41,41,34,38,40,37,36,44,64,41,49,48,39,47,54,44,35,50,55,55,67,65,66,54,50,55,51,66,73,71,60,39,70,89,71,64,68,80,68,81,53,80,74,70,60,64,58,83,75,76,86,70,70,82,75,63,63,56,56,69,58,70,70,74,85,73,63,75,94,80,76,79,79,62,73,83,88,71,72,93,88,95,69,87,89,79,57,88,88,90,82,74,74,69,81,79,101,97,98,72,76,82,85,80,86,99,102,88,55,86,90,93,81,90,70,68,87,98,108,93,90,84,67,88,101,84,88,99,74,72,79,85,92,92,96,56,67,86,66,75,75,90,59,60,89,68,65,92,67,54,71,86,89,68,80,57,61,60,69,78,66,68,64,79,61,63,74,69,62,57,59,63,76,47,50,54,55,52,45,59,60,57,61,53,47,44,47,51,68,59,50,47,41,50,49,48,51,65,36,47,63,44,55,56,43,25,34,46,44,45,47,48,40,41,36,59,40,33,29,47,32,41,29,42,50,37,26,30,42,39,40,33,28,27,38,36,33,34,29,28,30,44,34,19,9,1,,,1,0,0,0,1,0,1,1,0,1,0,0,3,2,1,1,0,1,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,1,0,1,0,1,3,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,2,0,4,2,1,2,1,0,1,1,3,1,2,2,0,1,5,3,2,1,2,0,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,
admin_1,ar,ar-c,,0,,,0,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,0,,0,2,1,0,0,1,0,1,0,0,4,2,1,2,2,2,5,4,5,3,2,7,5,8,8,8,8,13,10,12,12,15,12,13,13,13,12,20,15,16,8,15,12,13,11,24,12,12,17,9,12,17,24,9,17,19,22,17,11,23,16,12,24,18,20,16,18,25,20,19,30,20,25,14,27,26,18,22,19,24,46,27,29,24,26,23,30,23,29,34,34,35,33,26,24,28,38,28,35,33,18,27,30,21,34,29,25,30,31,27,28,38,34,24,27,40,35,27,32,32,25,19,34,37,30,30,37,23,30,42,30,28,22,31,46,28,43,34,28,30,43,32,30,36,28,28,30,35,35,18,29,33,25,33,28,30,23,32,34,31,28,35,26,28,37,30,36,22,22,21,31,24,29,21,20,36,21,25,28,28,32,36,39,27,28,18,38,22,35,21,24,25,36,25,32,25,39,25,18,20,21,24,21,16,26,24,22,17,24,19,19,22,21,25,17,21,26,23,18,14,27,21,19,17,24,15,13,15,17,17,20,15,15,11,20,21,22,21,17,11,6,16,21,11,5,12,7,5,16,13,21,16,6,12,11,14,15,19,20,15,6,5,19,12,12,9,14,4,6,13,8,19,11,12,6,4,9,13,8,8,8,2,11,4,9,8,9,6,4,10,7,6,10,13,10,6,6,5,8,6,10,5,9,3,10,2,2,0,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
admin_1,ar,ar-d,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,1,,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,2,2,0,2,1,1,0,0,0,1,0,2,0,0,1,1,2,1,2,1,0,1,0,1,1,1,2,3,3,3,0,1,3,1,1,2,0,0,3,1,4,5,0,3,0,0,6,2,5,0,3,1,1,7,2,2,0,0,2,1,4,2,2,0,2,2,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,2,1,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
