month,seek
2020-01,62
2020-02,251
2020-03,1034
2020-04,1871
2020-05,2681
2020-06,3518
2020-07,4328
2020-08,5165
2020-09,6002
2020-10,6812
2020-11,7650
2020-12,8461
2021-01,9299
2021-02,10150
2021-03,10927
2021-04,11764
2021-05,12584
2021-06,13452
2021-07,14297
2021-08,15186
