region_schema,region_parent,region_child,agerange,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10
admin_0,,au,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,1,0,2,2,-1,0,2,0,-3,11,-2,-2,-4,0,-4,-1,-1,1,-2,-2,-1,0,-3,2,0,-1,-4,-1,0,-1,0,0,-2,-1,-1,-1,0,-1,1,-1,-1,0,-1,0,-5,0,0,0,-1,-1,0,0,0,-2,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,0,-1,6,2,0,-24,0,21,2,0,-23,0,26,1,2,1,-26,31,-2,-1,2,-3,5,-4,-1,-1,0,2,1,3,0,-3,-1,-2,-4,-1,-4,1,-3,-5,6,0,-6,2,-7,6,2,-1,2,1,1,-5,-1,0,-3,-2,-3,3,0,-1,0,0,-2,-1,-2,2,1,0,0,-2,0,-1,0,-1,0,0,0,-2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_0,,be,,,,,,,,,19,15,22,27,53,32,39,47,36,100,76,81,77,53,77,48,72,10,69,17,11,-14,9,-14,-1,-12,-44,3,-25,-26,-21,-22,-37,-28,-21,17,-44,-30,-22,-46,-15,-20,-34,-32,-17,-26,-39,-26,-25,-14,-20,-8,-20,-11,-33,1,-14,-12,-31,-8,-12,-21,-8,1,-22,-15,-7,2,-6,-9,-5,-15,-13,-11,-5,-1,-1,3,-7,-5,-1,-2,-2,1,-4,-9,-5,-6,-3,1,-1,-7,-5,-5,1,0,1,-3,-5,4,-3,-1,-2,-2,1,1,0,-4,-1,0,1,1,0,0,0,1,-1,0,-3,2,3,0,0,1,1,-4,2,-2,3,-3,2,2,1,2,0,2,-1,4,2,2,1,-2,-1,3,5,-3,0,8,-4,2,2,3,-2,5,-3,3,0,2,-3,0,-3,1,0,-5,2,2,-2,-3,-2,1,1,-2,0,1,-2,-2,1,-2,-5,4,-2,3,2,-1,5,0,5,0,-4,6,2,4,5,-2,5,3,8,2,2,-4,1,7,-2,6,2,9,2,2,1,12,15,16,18,6,6,12,11,14,37,26,17,39,43,12,61,41,56,15,42,35,38,27,54,41,22,13,53,9,-6,1,13,9,-4,-27,24,-5,-10,2,-50,-22,-16,-39,15,-56,-10,-39,-33,-41,-14,-16,-11,-20,-28,9,-26,-10,-6,-26,-4,-32,1,-6,-11,-3,-6,-11,-19,-21,-21,-4,11,-1,-21,-12,13,-16,6,-9,-9,-9,-7,-10,-20,5,11,-16,-10,-4,-7,-1,-1,-9,2,-13,2,8,-6,2,3,5,-11,-5,-4,-11,-5,8,-2,5,-7,4,-5,0,7,0,-5,-1,1,-17,11,0,7,
admin_0,,gb,,,,,,,,,,,,,,,,,,,,,,,,,,,307,189,160,175,220,103,-4,265,46,27,-24,-43,-6,-6,-60,85,-71,-46,-94,-72,-97,-164,-1,-122,-120,-107,-67,-62,-46,-110,-59,-73,-62,-72,-117,-43,-57,-47,-53,-71,-72,-28,23,-103,-38,-55,-35,-72,-26,-44,-36,-42,-23,-16,-64,-32,-32,-15,-25,-27,-16,-34,-31,-17,-14,-25,-6,-18,-52,-49,3,-3,3,-8,-7,-21,-5,-22,16,-36,30,-29,5,-40,-8,2,0,-8,17,-20,-20,-8,-11,-3,-8,-12,-12,3,3,-23,-9,3,-17,8,-11,1,-6,-6,-2,8,-27,1,-7,-11,-1,5,-4,-6,-3,2,6,-7,-8,-1,-3,-4,-2,-5,3,5,3,7,-5,-2,3,2,-5,0,-3,6,-4,-1,1,-4,0,-4,7,-11,6,2,3,11,-1,-5,-7,-4,4,8,3,0,-2,65,-57,6,13,10,9,3,11,6,21,16,30,17,15,19,-1,15,21,17,19,8,28,0,0,24,17,32,-6,4,30,7,30,9,47,18,11,22,16,28,40,14,-4,36,44,40,25,50,54,17,5,24,-24,96,69,49,-10,4,20,25,39,-52,49,7,80,10,32,-6,29,10,-4,-5,26,7,33,2,-9,-24,-39,-39,10,-31,-6,-36,-54,13,-27,2,22,1,-29,24,8,-32,38,7,38,14,26,-2,48,30,70,17,25,53,9,66,69,96,92,127,56,40,94,164,140,85,176,108,169,47,119,99,133,130,46,117,65,17,45,31,6,7,116,-10,11,-45,-71,-24,-19,-86,-26,-119,39,-88,-10,-56,-67,-132,-71,-72,-66,
admin_0,,pe,,,,,,,,,,,,,,,,,-4,9,1,6,11,7,0,20,-1,,,,,8,20,4,11,6,12,-8,9,-11,14,23,-32,-20,50,218,-5,16,71,38,40,9,44,2,23,28,7,13,8,15,15,8,5,8,18,26,11,12,9,36,9,-11,10,16,17,-14,17,15,8,11,-11,14,3,17,-3,20,28,-13,-11,34,7,36,21,0,10,5,-12,4,20,24,-2,10,-9,-1,19,-4,17,-6,7,17,5,-22,28,-3,9,5,2,27,8,-10,14,3,9,29,0,27,17,6,1,-2,11,-2,-21,12,-3,-18,10,39,9,21,17,13,22,15,-16,4,-6,-7,2,-6,9,-1,1,7,34,14,14,-4,12,5,24,28,-13,-7,-9,3,-11,3,11,-24,9,10,-3,-10,14,-9,7,-10,-2,-19,7,6,-10,-4,8,-12,11,-23,-16,9,-6,-15,12,-9,1,-13,10,-28,4,-10,-10,-24,1,-14,-11,13,-16,8,-4,-5,0,-42,-24,-18,-1,-21,-14,2,-28,3,-28,-9,-10,-24,10,-16,-65,26,-4,-14,16,-12,-36,6,20,-22,12,-8,3,-2,-12,2,-20,14,7,-22,-8,-4,7,-9,-17,-21,17,4,6,-3,-19,-7,5,11,-15,19,1,-6,2,-19,8,-7,16,-18,-7,3,-4,8,11,11,25,-2,6,3,-3,23,18,-4,25,18,3,-3,-13,10,5,13,18,-5,17,-7,10,13,33,32,8,23,17,16,7,12,34,36,35,14,31,12,50,24,9,44,45,7,24,26,15,16,31,21,5,21,9,117,-98,-5,31,-2,-2,101,5,-8,57,-1,2,-5,30,
admin_0,,tr,,,,,,,,,,,,,,,,,,,,,68,85,129,99,70,91,84,42,26,31,21,8,22,45,-41,-43,85,24,-35,-12,-26,40,-23,2,-27,-21,-3,-53,-29,-17,-1,-37,-14,-28,15,-40,-12,-39,-20,-38,-4,-12,-25,-30,-20,-2,-41,-27,-18,-16,-6,-5,-8,-10,-21,-23,-13,-3,-14,-33,-7,8,-15,-16,-21,-4,-12,-10,4,4,-5,10,-13,20,-1,-14,16,2,6,1,12,3,5,-1,8,9,18,17,-6,13,13,-16,15,-6,-7,-6,10,2,4,14,3,5,6,-7,3,-1,8,-7,-6,5,-7,8,-8,4,-13,-6,2,-3,1,7,1,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_1,be,be-bru,,,,,,,,,3,5,2,6,8,2,8,6,1,18,16,9,16,-4,28,7,5,14,6,0,0,1,7,-11,-5,2,-16,-2,-2,5,-4,-1,-8,0,-2,5,-5,0,-7,-8,-4,-1,1,-4,-2,-4,-5,-2,-10,-2,-3,-1,-8,1,-8,-2,0,-1,-9,-3,-1,-3,-1,1,-2,-7,2,7,-3,-1,-4,-3,-9,-4,0,3,0,2,-1,-4,0,3,-2,-2,-3,1,0,0,-1,-1,1,-3,0,-2,0,0,1,0,-2,0,-1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,-1,-2,1,0,0,1,0,0,0,1,0,1,0,0,1,-1,-2,1,0,1,-1,0,3,-2,2,2,3,1,-1,1,0,2,0,0,-1,-2,1,1,0,1,2,-1,0,1,0,1,-2,-2,0,-1,-1,-1,1,-2,3,-2,0,0,-1,3,-1,2,-1,0,4,3,4,2,-3,3,2,0,4,3,-3,0,-2,1,3,0,0,2,-3,-1,1,10,3,-1,2,1,2,4,3,9,7,-2,1,11,-4,17,-1,0,0,9,5,3,0,9,5,4,9,-3,6,-7,-2,2,3,1,3,-4,3,-12,1,6,-1,-9,-3,0,-4,-2,-9,-8,0,-1,1,-2,-4,-5,1,-1,-3,0,3,-3,-7,-4,-1,0,-6,-4,-2,-1,-4,-5,-3,2,1,-3,0,1,-2,-2,-2,-2,2,-1,-1,0,1,-1,-2,-3,-1,0,-2,-1,-2,2,-1,0,-2,-1,3,-5,1,-1,0,-1,3,2,2,-5,0,-2,-2,0,0,1,0,-2,0,1,-1,-2,4,1,
admin_1,ch,ch-ag,,,,,,,,,,,,,-1,,,,0,3,4,1,,,,2,2,0,-1,,,,1,-2,-2,,,,,,-2,0,0,,,,2,-3,-1,0,,,,-3,-2,-1,0,,,,0,1,-1,-1,,,,0,-1,0,0,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_1,ch,ch-be,,,,,,,,,,,,,,,,,,,,,,,,1,3,-1,6,2,-3,5,-4,1,0,-2,-1,-2,-1,0,-3,-6,1,-1,1,-2,0,-1,-3,1,2,-1,0,-2,3,-1,-2,-1,1,0,-2,-1,2,0,0,0,0,-1,1,-1,-1,0,0,-2,0,1,0,0,0,0,-1,0,-1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,1,4,-2,1,,,,6,0,6,-6,,,,1,-6,-6,-1,,,,4,2,0,-3,,,,0,7,-3,0,,,,-1,-1,-5,-5,,,,0,1,-8,,,,,0,5,-4,,,,,3,-1,-2,0,,,,-2,-3,1,-2,,,,-3,-2,-1,1,,,,-5,2,-4,-2,,,,-2,-1,-2,1,,,,3,4
admin_1,ch,ch-ge,,,0,3,0,1,0,3,1,8,0,1,3,3,12,5,0,7,0,6,0,1,-1,-5,9,-4,4,-7,-1,0,-2,-1,-2,2,-3,-1,-1,-1,-4,-4,0,0,0,-4,0,-2,0,-2,1,-2,0,-3,-2,-1,-1,0,-1,0,0,-1,-2,-4,-2,0,-1,-1,1,0,0,-1,-1,0,-3,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,,,,,,1,,,-1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_1,ch,ch-gr,,,,,,,,,,0,1,0,1,0,0,0,0,3,1,0,1,0,1,1,1,0,-1,0,-1,0,-1,-1,0,-1,-1,0,0,0,1,1,-1,0,1,0,-1,1,0,1,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,-2,1,0,3,0,1,-1,0,0,0,0,-2,1,0,0,3,-1,1,1,-2,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,1,0,0,1,0,0,-1,0,2,-1,-1,1,0,1,-1,1,-2,0,0,1,0,0,0,2,-1,1,0,1,0,0,-1,0,-1,-1,0,0,-1,2,0,0,0,0,1,-1,0,-1,-1,0,0,-1,
