month,seek
2020-01,62
2020-02,1379
2020-03,26669
2020-04,388889
2020-05,828813
2020-06,1287389
2020-07,1731851
2020-08,2191365
2020-09,2651219
2020-10,3097000
2020-11,3560796
2020-12,4013464
2021-01,4483269
2021-02,4955116
2021-03,5382003
2021-04,5854824
2021-05,6312491
2021-06,6785502
2021-07,7243384
2021-08,7717580
2021-09,8193088
2021-10,8654771
2021-11,9133251
2021-12,9597118
2022-01,10076959
2022-02,10557365
