month,seek
2020-01,62
2020-02,854
2020-03,22040
2020-04,221269
2020-05,437526
2020-06,659087
2020-07,871787
2020-08,1091242
2020-09,1311089
2020-10,1526676
2020-11,1753345
2020-12,1973129
2021-01,2201217
2021-02,2430272
2021-03,2634161
2021-04,2857901
2021-05,3072351
2021-06,3293717
2021-07,3511694
2021-08,3740280
2021-09,3968422
2021-10,4190256
2021-11,4419950
2021-12,4642663
2022-01,4874495
