month,seek
2020-01,62
2020-02,1379
2020-03,30073
2020-04,388565
2020-05,813500
2020-06,1250249
2020-07,1671061
2020-08,2105665
2020-09,2540600
2020-10,2964336
2020-11,3409015
2020-12,3840561
2021-01,4288310
2021-02,4737362
2021-03,5138363
2021-04,5578065
2021-05,6000406
2021-06,6436739
2021-07,6864491
2021-08,7312263
2021-09,7758924
2021-10,8193291
2021-11,8643558
2021-12,9079638
2022-01,9534174
2022-02,9988987
