month,seek
2020-01,62
2020-02,255
2020-03,864
2020-04,58715
2020-05,156918
2020-06,258050
2020-07,355862
2020-08,456928
2020-09,557986
2020-10,655789
2020-11,756931
2020-12,855070
2021-01,956304
2021-02,1057553
2021-03,1149047
2021-04,1250343
2021-05,1348378
2021-06,1449519
2021-07,1547325
2021-08,1648383
