month,seek
2020-02,62
2020-03,542
2020-04,14499
2020-05,36535
2020-06,57079
2020-07,75063
2020-08,95287
2020-09,115159
2020-10,134615
2020-11,155159
2020-12,175612
2021-01,196738
2021-02,216660
2021-03,234132
2021-04,253364
2021-05,271764
2021-06,290228
2021-07,307994
2021-08,325178
2021-09,342266
2021-10,359610
2021-11,377083
2021-12,394171
2022-01,411963
