month,seek
2020-01,62
2020-02,812
2020-03,3654
2020-04,7733
2020-05,11697
2020-06,15789
2020-07,19755
2020-08,23881
2020-09,28004
2020-10,31967
2020-11,36059
2020-12,40019
2021-01,44111
2021-02,48203
2021-03,51899
2021-04,55991
2021-05,59951
2021-06,64043
2021-07,68003
2021-08,72103
2021-09,76236
2021-10,80255
2021-11,84387
2021-12,87262
2022-01,89324
