month,seek
2020-01,62
2020-02,233
2020-03,348
2020-04,19117
2020-05,29781
2020-06,37527
2020-07,47999
2020-08,87026
2020-09,137355
2020-10,222047
2020-11,313071
2020-12,367521
2021-01,429402
2021-02,516396
2021-03,517623
2021-04,517767
2021-05,570595
2021-06,657554
2021-07,738665
2021-08,783759
2021-09,854896
2021-10,894866
2021-11,960799
2021-12,1028562
2022-01,1108231
