month,seek
2020-01,62
2020-02,1889
2020-03,9458
2020-04,17549
2020-05,25439
2020-06,33623
2020-07,41543
2020-08,49729
2020-09,57944
2020-10,65894
2020-11,74109
2020-12,82059
2021-01,90274
2021-02,98489
2021-03,105909
2021-04,114124
2021-05,122074
2021-06,130289
2021-07,138239
2021-08,146454
2021-09,154686
2021-10,162666
2021-11,170941
2021-12,178981
2022-01,187289
2022-02,195670
