month,seek
2020-04,62
2020-05,11006
2020-06,48922
2020-07,86722
2020-08,126133
2020-09,165964
2020-10,202504
2020-11,240349
2020-12,267754
2021-01,306904
2021-02,340365
2021-03,368667
2021-04,407198
2021-05,443000
2021-06,482933
2021-07,518915
2021-08,536946
2021-12,568098
2022-01,570045
