month,seek
2020-01,62
2020-02,537
2020-03,1494
2020-04,3625
2020-05,10740
2020-06,19381
2020-07,27751
2020-08,36400
2020-09,44053
2020-10,51373
2020-11,58937
2020-12,66257
2021-01,73821
2021-02,81141
2021-03,87986
2021-04,95581
2021-05,102931
2021-06,110540
2021-07,117920
2021-08,125546
2021-09,133172
2021-10,140552
2021-11,148195
2021-12,155615
2022-01,163313
2022-02,171136
2022-03,178354
