month,seek
2020-01,62
2020-02,350
2020-03,1278
2020-04,2270
2020-05,3230
2020-06,4222
2020-07,5182
2020-08,6174
2020-09,7166
2020-10,8126
2020-11,9118
2020-12,10078
2021-01,11070
2021-02,12062
2021-03,12958
2021-04,13950
2021-05,14910
2021-06,15902
2021-07,16862
2021-08,17854
2021-09,18846
2021-10,19806
2021-11,20798
2021-12,21758
2022-01,22750
