month,seek
2020-03,62
2020-04,6579
2020-05,12219
2020-06,15976
2020-07,21235
2020-08,56041
2020-09,98654
2020-10,115300
2020-12,119213
2021-01,119553
2021-02,119998
2021-04,120967
2021-05,121006
2021-06,122661
2021-07,124508
2021-08,130039
2021-09,142026
2021-10,176503
2021-11,235819
2021-12,295836
2022-01,363316
