month,seek
2020-01,62
2020-02,1639
2020-03,2418
2020-04,13120
2020-05,26158
2020-06,39643
2020-07,52263
2020-08,65911
2020-09,79771
2020-10,93241
2020-12,104915
2021-01,111200
2021-02,123270
2021-03,129915
2021-04,131666
2021-05,138841
2021-06,150041
2021-07,163032
2021-08,174680
2021-09,187996
2021-10,200131
2021-11,212761
2021-12,225106
2022-01,237880
2022-02,250733
