month,seek
2020-01,62
2020-02,170
2020-03,694
2020-04,5225
2020-05,14012
2020-06,23126
2020-07,31946
2020-08,41062
2020-09,50238
2020-10,59118
2020-11,68294
2020-12,77174
2021-01,86350
2021-02,95526
2021-03,103814
2021-04,112990
2021-05,121870
2021-06,131046
2021-07,139926
2021-08,149102
2021-09,158295
