month,seek
2020-01,62
2020-02,350
2020-03,1278
2020-04,2283
2020-05,3251
2020-06,11529
2020-07,21098
2020-08,31693
2020-09,40635
2020-10,45236
2020-11,49208
2020-12,54140
2021-01,62414
2021-02,69697
2021-03,72248
2021-04,79861
2021-05,87110
2021-06,88764
2021-07,89724
2021-08,90716
2021-09,91708
2021-10,92668
2021-11,93660
2021-12,94620
2022-01,95612
