month,seek
2020-01,62
2020-02,170
2020-03,702
2020-04,9136
2020-05,18375
2020-06,27954
2020-07,37224
2020-08,46822
2020-09,56463
2020-10,65793
2020-11,75434
2020-12,84764
2021-01,94405
2021-02,104046
2021-03,112779
2021-04,122451
2021-05,131811
2021-06,141514
2021-07,150904
2021-08,160607
2021-09,170336
