region_schema,region_parent,region_child,agerange,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27
admin_1,au,au-vic,85+,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,,,0,0,0,,,,,0,,,,,0,0,,,1,,,2,,,3,1,0,1,,,10,,,0,36,0,22,16,15,,,18,,,75,22,9,24,43,39,0,85,52,,,17,50,42,12,36,23,,,,21,32,,,,,,,,,,
admin_1,au,au-vic,Unknown,,,,,,,,,,,,,,,,,,,,,,,,-1,0,-1,,,1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,0,1,-1,2,,,3,,,3,1,0,2,2,2,0,3,-8,,,1,0,-3,-3,3,3,,,,-1,3,,,,,,,,,,
lga,au-vic,alpine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lga,au-vic,ararat,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3,-3,3,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lga,au-vic,ballarat,,,,,,,,,,,,,,,,1,0,1,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,4,0,3,1,0,1,2,0,1,0,0,0,0,0,1,1,2,1,0,2,3,-1,4,2,0,4,4,2,7,1,1,1,0,0,1,0,0,0,1,0,0,0
lga,au-vic,banyule,,,,,,,,,,,,,,,,,,,,,,,,4,5,9,2,3,5,0,1,2,2,3,0,0,-1,1,,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,1,1,1,0,1,0,0,0,,,0,,,,,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,,,0,0,1,1,0,1,0,0,0,0,0,1,,,0,,,,,0,0,,,1,1,0,0,,,5,4,2,6,10,10,4,9,13,16,29,4,15,7,9,22,1,10,13,13,4,4,7,8,8,9,11,5,2,20,3,1,5,3,3,0,4,2,3,5,-1,5,3,6,1,2,4,1,4,0,0,-1
lga,au-vic,bass coast,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,2,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lga,au-vic,baw baw,,,,,,,,,,,,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
lga,au-vic,bayside,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,0,0,,,0,1,0,0,,,1,0,1,1,0,0,1,0,0,1,0,2,2,5,1,1,2,5,4,4,0,1,1,6,4,3,4,2,40,13,4,6,4,0,3,8,4,-2,0,3,7,3,2,1,0,1,3,6,3,0,10,0
lga,au-vic,benalla,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lga,au-vic,boroondara,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,1,1,0,0,1,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,,,0,,,,,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,0,0,,,1,0,0,2,,,5,0,1,3,1,5,1,5,2,0,9,0,9,4,6,5,7,4,6,4,5,4,0,6,6,-1,5,8,4,5,2,5,0,2,0,2,6,3,1,7,6,9,3,1,1,1,4,1,-1,1,0,0
lga,au-vic,brimbank,,,,,,,,,,,,,,,,,,,,,,,,4,4,-1,0,1,1,0,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,,,0,1,7,4,4,4,3,1,1,0,,,3,,,,,1,0,2,2,2,0,0,0,1,2,-2,1,3,0,1,0,0,0,,,0,0,0,0,0,0,0,1,1,0,0,2,,,1,,,,,6,6,,,7,11,5,5,,,25,3,8,14,21,23,16,32,12,0,97,7,21,31,24,84,64,40,47,54,32,55,51,65,34,39,74,30,28,59,53,71,55,45,26,34,62,17,41,21,17,23,22,26,21,13,14,-2,11,6,9,6
lga,au-vic,buloke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,0,,,,,0,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
lga,au-vic,campaspe,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lga,au-vic,cardinia,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,0,1,2,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,2,1,0,1,1,,,0,,,,,0,0,,,-1,0,0,0,,,0,0,0,1,2,1,1,4,3,0,3,2,4,1,1,1,2,3,2,0,5,1,0,11,1,3,5,10,5,3,6,7,10,2,5,9,7,3,8,4,2,3,5,0,3,-1,2,1,3,3,2,2
lga,au-vic,casey,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,0,3,5,0,2,1,1,0,1,-1,2,,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,1,0,0,0,0,0,,,0,,,,,0,0,1,0,0,0,0,0,0,3,4,0,2,1,0,0,2,-2,,,1,0,0,1,0,0,1,2,1,1,0,1,,,0,,,,,0,1,,,4,3,1,3,,,5,4,3,1,4,5,2,6,5,6,12,17,12,11,27,7,14,15,20,14,28,10,17,44,29,24,21,33,23,25,15,17,11,22,18,16,22,12,32,17,10,9,32,12,13,12,10,13,11,14,3,11
lga,au-vic,central goldfields,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lga,au-vic,colac otway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3,7,,,0,17,3,,,,,23,,,14,2,0,4,5,0,2,,,,0,-8,1,-2,-2,0,0,0,0,0,1,0,-1,0,1,0
lga,au-vic,colac-otway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,17,,,3,4,1,23,4,-2,14,2,0,,,0,2,1,0,-1,0,,,,-2,0,,,,,,,,,,
lga,au-vic,corangamite,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lga,au-vic,darebin,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,2,0,3,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,,,0,2,0,0,1,1,0,0,0,0,,,0,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,1,0,0,0,0,1,0,3,0,,,1,,,,,2,2,,,1,2,0,4,,,5,1,4,7,5,11,6,11,6,11,5,0,13,8,8,4,9,3,9,10,12,13,6,16,23,4,20,17,11,47,22,19,12,4,9,19,12,18,12,24,17,16,5,6,14,3,3,7,5,1,1,1
lga,au-vic,east gippsland,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
lga,au-vic,frankston,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,,,0,,,,,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,,,0,0,0,1,,,0,1,1,-1,1,0,0,0,0,2,1,1,3,3,1,1,3,2,1,12,3,-1,2,6,9,3,4,7,5,4,8,2,3,6,3,2,5,6,10,3,3,9,7,5,6,5,1,3,5,2,5,2
lga,au-vic,gannawarra,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lga,au-vic,glen eira,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,1,-1,0,1,0,1,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1,,,0,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,,,1,,,,,2,-1,,,1,-1,0,0,,,0,1,1,1,0,0,1,2,3,2,2,0,4,0,1,3,3,3,3,5,5,4,3,4,9,4,6,5,4,10,1,3,2,-1,2,3,6,3,2,4,2,5,2,1,0,2,3,-2,-1,4,3,0
lga,au-vic,glenelg,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,7,0,0,0,2,0,0,3,0,2,2,0,0,0,-6,2,1,0,0,0,0,-1,0,0,0,0,0,0,1
lga,au-vic,golden plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,-1,0,0,0,1,-1,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,1,2,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0
lga,au-vic,greater bendigo,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,1,,,1,0,0,0,,,0,0,3,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,7,2,0,3,4,0,4,10,9,5,3,3,1,1,0,7,4,-1,4,3,0,5,1,0,1,0,2,1,0
lga,au-vic,greater dandenong,,,,,,,,,,,,,,,,,,,,,,,,0,2,-5,5,0,1,2,1,0,0,0,0,0,1,0,,0,-1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,,,,,0,1,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,0,0,0,2,0,0,0,1,1,0,0,0,,,0,,,,,1,0,,,0,1,0,0,,,1,1,0,0,1,1,0,2,6,0,7,3,13,6,7,10,11,7,14,4,15,25,10,14,14,11,22,14,7,7,12,7,14,9,1,9,15,4,20,8,13,11,11,-1,3,4,14,3,0,12,4,3
