month,seek
2020-03,62
2020-04,79727
2020-05,159534
2020-06,242096
2020-07,322093
2020-08,404766
2020-09,487462
2020-10,568384
2020-11,653879
2020-12,736338
2021-01,821490
2021-02,906991
2021-03,984381
2021-04,1070220
2021-05,1152141
2021-06,1236465
2021-07,1318130
2021-08,1402573
2021-09,1486988
2021-10,1568440
2021-11,1652850
2021-12,1736027
2022-01,1821723
2022-02,1907715
