month,seek
2020-03,62
2020-04,82309
2020-05,161981
2020-06,244410
2020-07,324191
2020-08,406711
2020-09,489264
2020-10,569213
2020-11,652973
2020-12,735406
2021-01,821563
2021-02,908188
2021-03,986745
2021-04,1073793
2021-05,1158033
2021-06,1245081
2021-07,1329321
2021-08,1416369
2021-09,1503417
2021-10,1587657
2021-11,1674705
2021-12,1758973
2022-01,1846102
