month,seek
2020-03,62
2020-04,82916
2020-05,165054
2020-06,250195
2020-07,332656
2020-08,418117
2020-09,504193
2020-10,588430
2020-11,677060
2020-12,763768
2021-01,853642
2021-02,944042
2021-03,1026231
2021-04,1117766
2021-05,1206441
2021-06,1298077
2021-07,1386757
2021-08,1478393
2021-09,1570029
2021-10,1658709
2021-11,1750345
2021-12,1839082
2022-01,1930904
2022-02,2022729
