month,seek
2020-03,62
2020-04,79719
2020-05,159508
2020-06,242022
2020-07,321970
2020-08,404580
2020-09,487229
2020-10,568134
2020-11,653648
2020-12,736116
2021-01,821298
2021-02,906835
2021-03,984261
2021-04,1070167
2021-05,1152087
2021-06,1236328
2021-07,1317423
2021-08,1401150
2021-09,1484769
2021-10,1564751
2021-11,1648564
2021-12,1731739
2022-01,1817355
