month,seek
2020-03,62
2020-04,79652
2020-05,159272
2020-06,241601
2020-07,321291
2020-08,403583
2020-09,485851
2020-10,565464
2020-11,647869
2020-12,727815
2021-01,810475
2021-02,893178
2021-03,967922
2021-04,1050795
2021-05,1131004
2021-06,1213864
2021-07,1293957
2021-08,1376678
2021-09,1459332
2021-10,1539059
2021-11,1621428
2021-12,1701119
2022-01,1783555
2022-02,1866098
2022-03,1940580
