month,seek
2020-02,62
2020-03,3626
2020-04,958098
2020-05,7936481
2020-06,15148150
2020-07,22127711
2020-08,29340099
2020-09,36552472
2020-10,43531690
2020-11,50743238
2020-12,57722058
2021-01,64933741
2021-02,72145642
2021-03,78659833
2021-04,85872851
2021-05,92853815
