month,seek
2020-04,62
2020-05,525
2020-06,1496
2020-07,2481
2020-08,3523
2020-09,4573
2020-10,5541
2020-11,6512
2020-12,7494
2021-01,8412
2021-02,9402
2021-03,10354
2021-04,11405
2021-05,12391
2021-06,13445
2021-07,14431
2021-08,15423
2021-09,16473
2021-10,17397
2021-11,18356
2021-12,19299
2022-01,20249
2022-02,21180
